lote,tiempo_h,estrategia,particion,penicilina_g_l,aireacion,azucar_l_h,acido_l_h,base_l_h,refrigeracion_l_h,calefaccion_l_h,agua_l_h,presion_bar,extraccion_l_h,oxigeno_disuelto_mg_l,volumen_l,peso_kg,ph,temperatura_c,co2_gas,paa_alimentacion_l_h,aceite_l_h,o2_gas
1,29.6,Receta,Prueba normal,0.54615,55,37,0.0,22.769,112.0,0.0001,0,0.8,0,12.41,60756,66060.0,6.47,24.860000000000014,0.83619,0.0,35,0.19463
1,29.8,Receta,Prueba normal,0.5677,55,37,0.0,35.278,109.03,0.0001,0,0.8,0,12.39,60764,66078.0,6.4706,24.870000000000005,0.84062,0.0,35,0.19453
1,30.0,Receta,Prueba normal,0.58969,55,37,0.0,47.493,110.63,0.0001,0,0.8,0,12.383,60776,66098.0,6.4834,24.870000000000005,0.84503,0.0,35,0.19445
1,30.2,Receta,Prueba normal,0.61246,55,37,0.0,54.61,110.67,0.0001,0,0.9,0,13.224,60789,66119.0,6.5019,24.870000000000005,0.84937,0.0,35,0.19435
1,30.4,Receta,Prueba normal,0.63558,55,37,0.0,54.366,114.14,0.0001,0,0.9,0,13.207,60801,66140.0,6.5195,24.879999999999995,0.85368,0.0,35,0.19436
1,30.6,Receta,Prueba normal,0.65872,55,37,0.0,47.07,116.71,0.0001,0,0.9,0,13.162,60813,66159.0,6.529,24.870000000000005,0.858,0.0,35,0.19427
1,30.8,Receta,Prueba normal,0.68167,55,37,0.0,36.029,116.35,0.0001,0,0.9,0,13.116,60822,66177.0,6.5256,24.870000000000005,0.86234,0.0,35,0.19415
1,31.0,Receta,Prueba normal,0.70427,55,37,0.0,26.347,114.45,0.0001,0,0.9,0,13.045,60829,66192.0,6.509,24.870000000000005,0.86673,0.0,35,0.19393
1,31.2,Receta,Prueba normal,0.72684,55,37,0.0,23.312,117.47,0.0001,0,0.9,0,13.008,60835,66207.0,6.4901,24.879999999999995,0.87116,0.0,35,0.19387
1,31.4,Receta,Prueba normal,0.74975,55,37,0.0,27.785,119.27,0.0001,0,0.9,0,12.972,60843,66223.0,6.48,24.879999999999995,0.87561,0.0,35,0.19375
1,31.6,Receta,Prueba normal,0.77397,55,37,0.0,36.295,121.04,0.0001,0,0.9,0,12.98,60852,66241.0,6.4817,24.870000000000005,0.88002,0.0,35,0.19372
1,31.8,Receta,Prueba normal,0.79883,55,37,0.0,44.114,119.49,0.0001,0,0.9,0,12.99,60863,66260.0,6.4932,24.870000000000005,0.88436,0.0,35,0.19376
1,32.0,Receta,Prueba normal,0.82367,55,37,0.0,47.313,118.39,0.0001,0,0.9,0,12.968,60874,66280.0,6.5059,24.860000000000014,0.88868,0.0,35,0.19372
1,32.2,Receta,Prueba normal,0.84346,55,43,0.0,45.487,117.01,0.0001,0,0.9,0,12.755,60886,66301.0,6.5146,24.879999999999995,0.89331,0.0,35,0.19316
1,32.4,Receta,Prueba normal,0.86269,55,43,0.0,40.182,123.59,0.0001,0,0.9,0,12.7,60897,66321.0,6.5151,24.900000000000034,0.89813,0.0,35,0.19292
1,32.6,Receta,Prueba normal,0.88244,55,43,0.0,34.7,130.62,0.0001,0,0.9,0,12.666,60907,66340.0,6.5085,24.910000000000025,0.90295,0.0,35,0.19277
1,32.8,Receta,Prueba normal,0.90323,55,43,0.0,31.842,136.57,0.0001,0,0.9,0,12.659,60917,66358.0,6.4977,24.920000000000016,0.90773,0.0,35,0.19276
1,33.0,Receta,Prueba normal,0.92505,55,43,0.0,33.299,143.28,0.0001,0,0.9,0,12.667,60926,66376.0,6.4903,24.920000000000016,0.91245,0.0,35,0.19286
1,33.2,Receta,Prueba normal,0.94832,55,43,0.0,37.682,144.35,0.0001,0,0.9,0,12.684,60937,66396.0,6.4867,24.910000000000025,0.91708,0.0,35,0.19291
1,33.4,Receta,Prueba normal,0.97227,55,43,0.0,43.501,144.54,0.0001,0,0.9,0,12.67,60949,66416.0,6.4892,24.900000000000034,0.92166,0.0,35,0.19287
1,33.6,Receta,Prueba normal,0.99712,55,43,0.0,48.315,142.69,0.0001,0,0.9,0,12.679,60961,66438.0,6.4973,24.890000000000043,0.92619,0.0,35,0.19297
1,33.8,Receta,Prueba normal,1.0234,55,43,0.0,49.909,142.11,0.0001,0,0.9,0,12.703,60974,66459.0,6.5073,24.879999999999995,0.93065,0.0,35,0.1931
1,34.0,Receta,Prueba normal,1.0498,55,43,0.0,47.486,138.7,0.0001,0,0.9,0,12.686,60987,66480.0,6.5142,24.870000000000005,0.93506,0.0,35,0.19314
1,34.2,Receta,Prueba normal,1.0764,55,43,0.0,42.338,137.84,0.0001,0,0.9,0,12.657,60998,66501.0,6.5153,24.870000000000005,0.93946,0.0,35,0.19309
1,34.4,Receta,Prueba normal,1.103,55,43,0.0,36.768,138.53,0.0001,0,0.9,0,12.622,61009,66520.0,6.5095,24.879999999999995,0.94387,0.0,35,0.19306
1,34.6,Receta,Prueba normal,1.1296,55,43,0.0,33.501,141.95,0.0001,0,0.9,0,12.589,61018,66538.0,6.5021,24.890000000000043,0.9483,0.0,35,0.19299
1,34.8,Receta,Prueba normal,1.1566,55,43,0.0,33.177,146.11,0.0001,0,0.9,0,12.563,61028,66557.0,6.495,24.890000000000043,0.95272,0.0,35,0.19295
1,35.0,Receta,Prueba normal,1.1845,55,43,0.0,35.696,148.4,0.0001,0,0.9,0,12.584,61038,66575.0,6.4909,24.879999999999995,0.95712,0.0,35,0.19314
1,35.2,Receta,Prueba normal,1.2134,55,43,0.0,39.858,147.13,0.0001,0,0.9,0,12.599,61049,66595.0,6.4918,24.890000000000043,0.96146,0.0,35,0.19332
1,35.4,Receta,Prueba normal,1.2425,55,43,0.0,43.654,151.12,0.0001,0,0.9,0,12.59,61061,66616.0,6.4961,24.879999999999995,0.96577,0.0,35,0.19334
1,35.6,Receta,Prueba normal,1.2717,55,43,0.0,45.716,149.87,0.0001,0,0.9,0,12.564,61073,66637.0,6.5045,24.879999999999995,0.97007,0.0,35,0.19324
1,35.8,Receta,Prueba normal,1.3012,55,43,0.0,44.435,151.45,0.0001,0,0.9,0,12.533,61085,66657.0,6.5108,24.870000000000005,0.97437,0.0,35,0.19318
1,36.0,Receta,Prueba normal,1.3316,55,43,0.0,40.635,147.14,0.0001,0,0.9,0,12.538,61096,66677.0,6.5124,24.850000000000023,0.97862,0.0,35,0.19317
1,36.2,Receta,Prueba normal,1.3596,55,47,0.0,36.228,143.75,0.0001,0,0.9,0,12.376,61107,66697.0,6.5081,24.850000000000023,0.98302,0.0,35,0.19275
1,36.4,Receta,Prueba normal,1.3884,55,47,0.0,33.526,142.5,0.0001,0,0.9,0,12.384,61118,66716.0,6.5004,24.860000000000014,0.98749,0.0,35,0.19284
1,36.6,Receta,Prueba normal,1.4172,55,47,0.0,33.909,146.31,0.0001,0,0.9,0,12.347,61129,66736.0,6.4952,24.879999999999995,0.99197,0.0,35,0.19278
1,36.8,Receta,Prueba normal,1.4467,55,47,0.0,36.345,152.1,0.0001,0,0.9,0,12.338,61140,66756.0,6.4941,24.879999999999995,0.99644,0.0,35,0.19278
1,37.0,Receta,Prueba normal,1.4771,55,47,0.0,39.225,154.87,0.0001,0,0.9,0,12.342,61151,66776.0,6.4944,24.870000000000005,1.0009,0.0,35,0.1928
1,37.2,Receta,Prueba normal,1.5078,55,47,0.0,41.991,153.11,0.0001,0,0.9,0,12.341,61164,66797.0,6.4986,24.870000000000005,1.0052,0.0,35,0.19281
1,37.4,Receta,Prueba normal,1.5395,55,47,0.0,43.055,153.35,0.0001,0,0.9,0,12.337,61176,66819.0,6.503,24.870000000000005,1.0095,0.0,35,0.19277
1,37.6,Receta,Prueba normal,1.5719,55,47,0.0,42.358,154.03,0.0001,0,0.9,0,12.33,61188,66840.0,6.5085,24.860000000000014,1.0138,0.0,35,0.19279
1,37.8,Receta,Prueba normal,1.6041,55,47,0.0,39.48,152.07,0.0001,0,0.9,0,12.27,61200,66860.0,6.5085,24.850000000000023,1.0181,0.0,35,0.19264
1,38.0,Receta,Prueba normal,1.6367,55,47,0.0,36.627,148.62,0.0001,0,0.9,0,12.252,61211,66880.0,6.505,24.840000000000032,1.0224,0.0,35,0.19265
1,38.2,Receta,Prueba normal,1.6694,55,47,0.0,35.141,144.25,0.0001,0,0.9,0,12.226,61222,66900.0,6.4998,24.840000000000032,1.0267,0.0,35,0.19267
1,38.4,Receta,Prueba normal,1.7024,55,47,0.0,35.76,145.34,0.0001,0,0.9,0,12.212,61233,66920.0,6.4962,24.850000000000023,1.031,0.0,35,0.19269
1,38.6,Receta,Prueba normal,1.7364,55,47,0.0,37.812,148.31,0.0001,0,0.9,0,12.236,61244,66940.0,6.4973,24.850000000000023,1.0352,0.0,35,0.19275
1,38.8,Receta,Prueba normal,1.7704,55,47,0.0,39.413,148.41,0.0001,0,0.9,0,12.211,61256,66961.0,6.4999,24.850000000000023,1.0394,0.0,35,0.19272
1,39.0,Receta,Prueba normal,1.8042,55,47,0.0,39.981,148.37,0.0001,0,0.9,0,12.158,61268,66982.0,6.5018,24.860000000000014,1.0436,0.0,35,0.19259
1,39.2,Receta,Prueba normal,1.8383,55,47,0.0,39.777,150.95,0.0001,0,0.9,0,12.168,61280,67002.0,6.504,24.860000000000014,1.0479,0.0,35,0.19264
1,39.4,Receta,Prueba normal,1.8732,55,47,0.0,38.698,149.83,0.0001,0,0.9,0,12.165,61291,67023.0,6.5046,24.850000000000023,1.052,0.0,35,0.19269
1,39.6,Receta,Prueba normal,1.9078,55,47,0.0,37.381,149.15,0.0001,0,0.9,0,12.126,61303,67043.0,6.504,24.860000000000014,1.0562,0.0,35,0.19263
1,39.8,Receta,Prueba normal,1.9427,55,47,0.0,36.286,151.14,0.0001,0,0.9,0,12.135,61314,67063.0,6.5031,24.860000000000014,1.0604,0.0,35,0.19268
1,40.0,Receta,Prueba normal,1.9777,55,47,0.0,35.571,150.74,0.0001,0,0.9,0,12.101,61325,67083.0,6.5004,24.850000000000023,1.0645,0.0,35,0.19266
1,40.2,Receta,Prueba normal,2.0113,60,51,0.0,35.939,147.66,0.0001,0,1.1,0,13.83,61338,67105.0,6.5,24.83000000000004,0.98689,10.0,35,0.19374
1,40.4,Receta,Prueba normal,2.0445,60,51,0.0,36.439,143.17,0.0001,0,1.1,0,13.778,61352,67129.0,6.4988,24.83000000000004,0.98689,10.0,35,0.19374
1,40.6,Receta,Prueba normal,2.0785,60,51,0.0,37.436,141.08,0.0001,0,1.1,0,13.778,61366,67152.0,6.4979,24.82000000000005,0.99066,10.0,35,0.19373
1,40.8,Receta,Prueba normal,2.1127,60,51,0.0,38.802,138.4,0.0001,0,1.1,0,13.752,61381,67175.0,6.4992,24.810000000000002,0.99464,10.0,35,0.19369
1,41.0,Receta,Prueba normal,2.1468,60,51,0.0,39.648,132.65,0.0001,0,1.1,0,13.715,61395,67199.0,6.5008,24.80000000000001,0.99865,10.0,35,0.19357
1,41.2,Receta,Prueba normal,2.1814,60,51,0.0,39.831,128.58,0.0001,0,1.1,0,13.686,61410,67223.0,6.503,24.79000000000002,1.0027,10.0,35,0.19345
1,41.4,Receta,Prueba normal,2.216,60,51,0.0,39.169,38.574,141.47,0,1.1,0,13.646,61424,67246.0,6.5039,25.350000000000023,1.0067,10.0,35,0.19329
1,41.6,Receta,Prueba normal,2.2515,60,51,0.0,38.15,227.5,14.147,0,1.1,0,13.654,61438,67269.0,6.5048,25.260000000000048,1.0106,10.0,35,0.19328
1,41.8,Receta,Prueba normal,2.2874,60,51,0.0,36.761,211.89,1.4147,0,1.1,0,13.652,61452,67292.0,6.5025,25.150000000000034,1.0145,10.0,35,0.19326
1,42.0,Receta,Prueba normal,2.3235,60,51,0.0,36.298,189.05,0.14147,0,1.1,0,13.626,61466,67315.0,6.4994,25.060000000000002,1.0184,10.0,35,0.1932
1,42.2,Receta,Prueba normal,2.3599,60,51,0.0,37.059,172.05,0.014147,0,1.1,0,13.633,61480,67338.0,6.4974,25.02000000000004,1.0222,10.0,35,0.19336
1,42.4,Receta,Prueba normal,2.3967,60,51,0.0,38.606,164.95,0.0014147,0,1.1,0,13.642,61494,67362.0,6.499,24.980000000000018,1.0261,10.0,35,0.19352
1,42.6,Receta,Prueba normal,2.4336,60,51,0.0,39.502,159.06,0.00014147,0,1.1,0,13.637,61509,67385.0,6.4989,24.960000000000036,1.0299,10.0,35,0.19353
1,42.8,Receta,Prueba normal,2.471,60,51,0.0,40.45,158.35,0.0001,0,1.1,0,13.647,61523,67409.0,6.5013,24.950000000000045,1.0337,10.0,35,0.19366
1,43.0,Receta,Prueba normal,2.5083,60,51,0.0,40.446,158.12,0.0001,0,1.1,0,13.634,61538,67433.0,6.5059,24.920000000000016,1.0374,10.0,35,0.19363
1,43.2,Receta,Prueba normal,2.5457,60,51,0.0,38.611,151.62,0.0001,0,1.1,0,13.627,61552,67456.0,6.5078,24.890000000000043,1.0412,10.0,35,0.19363
1,43.4,Receta,Prueba normal,2.5829,60,51,0.0,36.035,143.7,0.0001,0,1.1,0,13.565,61566,67479.0,6.5051,24.879999999999995,1.0449,10.0,35,0.1935
1,43.6,Receta,Prueba normal,2.6205,60,51,0.0,34.541,142.3,0.0001,0,1.1,0,13.57,61580,67501.0,6.5,24.870000000000005,1.0487,10.0,35,0.19354
1,43.8,Receta,Prueba normal,2.6583,60,51,0.0,35.053,140.53,0.0001,0,1.1,0,13.57,61593,67524.0,6.495,24.860000000000014,1.0524,10.0,35,0.19361
1,44.0,Receta,Prueba normal,2.6962,60,51,0.0,37.556,137.62,0.0001,0,1.1,0,13.53,61607,67547.0,6.4927,24.850000000000023,1.0561,10.0,35,0.19347
1,44.2,Receta,Prueba normal,2.7327,60,57,0.0,41.001,134.81,0.0001,0,1.1,0,13.377,61623,67573.0,6.4915,24.870000000000005,1.06,10.0,35,0.19318
1,44.4,Receta,Prueba normal,2.7694,60,57,0.0,44.921,140.58,0.0001,0,1.1,0,13.389,61640,67599.0,6.4941,24.890000000000043,1.064,10.0,35,0.19327
1,44.6,Receta,Prueba normal,2.8059,60,57,0.0,47.797,148.37,0.0001,0,1.1,0,13.363,61658,67625.0,6.4979,24.910000000000025,1.068,10.0,35,0.19324
1,44.8,Receta,Prueba normal,2.8426,60,57,0.0,49.171,155.61,0.0001,0,1.1,0,13.341,61675,67652.0,6.505,24.920000000000016,1.072,10.0,35,0.19315
1,45.0,Receta,Prueba normal,2.8793,60,57,0.0,47.664,161.39,0.0001,0,1.1,0,13.309,61692,67679.0,6.5101,24.910000000000025,1.076,10.0,35,0.19308
1,45.2,Receta,Prueba normal,2.9161,60,57,0.0,44.136,162.33,0.0001,0,1.1,0,13.263,61709,67705.0,6.5104,24.900000000000034,1.08,10.0,35,0.19296
1,45.4,Receta,Prueba normal,2.9538,60,57,0.0,40.503,159.35,0.0001,0,1.1,0,13.309,61725,67730.0,6.5081,24.879999999999995,1.0839,10.0,35,0.19308
1,45.6,Receta,Prueba normal,2.9917,60,57,0.0,37.797,156.13,0.0001,0,1.1,0,13.301,61740,67755.0,6.502,24.850000000000023,1.0878,10.0,35,0.19313
1,45.8,Receta,Prueba normal,3.0301,60,57,0.0,37.538,146.64,0.0001,0,1.1,0,13.297,61756,67779.0,6.4942,24.83000000000004,1.0916,10.0,35,0.19313
1,46.0,Receta,Prueba normal,3.0683,60,57,0.0,40.366,138.42,0.0001,0,1.1,0,13.227,61771,67804.0,6.4892,24.810000000000002,1.0955,10.0,35,0.19292
1,46.2,Receta,Prueba normal,3.1064,60,57,0.0,45.202,131.39,0.0001,0,1.1,0,13.21,61788,67831.0,6.4896,24.80000000000001,1.0994,10.0,35,0.19287
1,46.4,Receta,Prueba normal,3.1443,60,57,0.0,49.869,39.417,140.04,0,1.1,0,13.208,61806,67858.0,6.4928,25.340000000000032,1.1033,10.0,35,0.19295
1,46.6,Receta,Prueba normal,3.1825,60,57,0.0,53.244,223.0,14.004,0,1.1,0,13.173,61824,67885.0,6.4978,25.260000000000048,1.1072,10.0,35,0.19277
1,46.8,Receta,Prueba normal,3.2209,60,57,0.0,54.649,212.61,1.4004,0,1.1,0,13.143,61843,67913.0,6.5027,25.160000000000025,1.1111,10.0,35,0.19269
1,47.0,Receta,Prueba normal,3.26,60,57,0.0,54.104,194.1,0.14004,0,1.1,0,13.156,61861,67941.0,6.508,25.07000000000005,1.1149,10.0,35,0.19276
1,47.2,Receta,Prueba normal,3.299,60,57,0.0,51.426,172.56,0.014004,0,1.1,0,13.118,61879,67968.0,6.5123,24.99000000000001,1.1188,10.0,35,0.19273
1,47.4,Receta,Prueba normal,3.3383,60,57,0.0,47.014,156.49,0.0014004,0,1.1,0,13.047,61896,67995.0,6.5128,24.950000000000045,1.1227,10.0,35,0.19245
1,47.6,Receta,Prueba normal,3.3777,60,57,0.0,42.445,148.01,0.00014004,0,1.1,0,13.008,61913,68020.0,6.5087,24.930000000000007,1.1266,10.0,35,0.19237
1,47.8,Receta,Prueba normal,3.4176,60,57,0.0,39.516,143.22,0.0001,0,1.1,0,12.981,61928,68045.0,6.5007,24.910000000000025,1.1304,10.0,35,0.19223
1,48.0,Receta,Prueba normal,3.4578,60,57,0.0,39.766,139.2,0.0001,0,1.1,0,12.947,61944,68070.0,6.4924,24.890000000000043,1.1343,10.0,35,0.1921
1,48.2,Receta,Prueba normal,3.4969,60,61,0.0,43.348,135.9,0.0001,0,1.1,0,12.821,61961,68097.0,6.4877,24.879999999999995,1.1383,10.0,35,0.19186
1,48.4,Receta,Prueba normal,3.5358,60,61,0.0,48.794,133.95,0.0001,0,1.1,0,12.765,61980,68125.0,6.4875,24.870000000000005,1.1425,10.0,35,0.19165
1,48.6,Receta,Prueba normal,3.5755,60,61,0.0,54.29,130.74,0.0001,0,1.1,0,12.785,61999,68154.0,6.4919,24.850000000000023,1.1466,10.0,35,0.19166
1,48.8,Receta,Prueba normal,3.6156,60,61,0.0,58.039,125.92,0.0001,0,1.1,0,12.766,62019,68184.0,6.4983,24.850000000000023,1.1506,10.0,35,0.19159
1,49.0,Receta,Prueba normal,3.6558,60,61,0.0,59.234,124.53,0.0001,0,1.1,0,12.758,62040,68214.0,6.5048,24.83000000000004,1.1547,10.0,35,0.19169
1,49.2,Receta,Prueba normal,3.6963,60,61,0.0,57.842,120.31,0.0001,0,1.1,0,12.764,62060,68244.0,6.5101,24.83000000000004,1.1587,10.0,35,0.19177
1,49.4,Receta,Prueba normal,3.7379,60,61,0.0,54.32,117.74,0.0001,0,1.1,0,12.767,62079,68273.0,6.5131,24.83000000000004,1.1627,10.0,35,0.19176
1,49.6,Receta,Prueba normal,3.7801,60,61,0.0,49.59,118.8,0.0001,0,1.1,0,12.768,62098,68301.0,6.5125,24.840000000000032,1.1666,10.0,35,0.19183
1,49.8,Receta,Prueba normal,3.8224,60,61,0.0,45.107,121.6,0.0001,0,1.1,0,12.744,62115,68328.0,6.5072,24.850000000000023,1.1705,10.0,35,0.19178
1,50.0,Receta,Prueba normal,3.8647,60,61,0.0,42.775,125.12,0.0001,0,1.1,0,12.693,62132,68355.0,6.5,24.860000000000014,1.1744,10.0,35,0.19167
1,50.2,Receta,Prueba normal,3.9012,60,61,0.0,43.281,127.36,0.0001,500,1.1,0,13.977,62249,68481.0,6.4923,24.75,1.1783,10.0,35,0.19445
1,50.4,Receta,Prueba normal,3.9376,60,61,0.0,46.901,38.207,181.69,500,1.1,0,14.015,62367,68609.0,6.489,25.30000000000001,1.1821,10.0,35,0.19475
1,50.6,Receta,Prueba normal,3.9737,60,61,0.0,51.807,226.33,18.169,500,1.1,0,14.023,62486,68737.0,6.4893,25.120000000000005,1.1859,10.0,35,0.19467
1,50.8,Receta,Prueba normal,4.0097,60,61,0.0,56.592,176.55,1.8169,500,1.1,0,14.067,62606,68866.0,6.4933,24.950000000000045,1.1897,10.0,35,0.19469
1,51.0,Receta,Prueba normal,4.0456,60,61,0.0,59.791,128.18,0.18169,500,1.1,0,14.045,62726,68996.0,6.4984,24.82000000000005,1.1935,10.0,35,0.19454
1,51.2,Receta,Prueba normal,4.0816,60,61,0.0,60.929,90.119,0.018169,500,1.1,0,14.069,62847,69126.0,6.5031,24.74000000000001,1.1974,10.0,35,0.19454
1,51.4,Receta,Prueba normal,4.1175,60,61,0.0,60.221,27.036,105.01,500,1.1,0,14.084,62967,69256.0,6.5053,25.060000000000002,1.2012,10.0,35,0.19452
1,51.6,Receta,Prueba normal,4.1534,60,61,0.0,58.611,133.86,10.501,500,1.1,0,14.062,63088,69386.0,6.5063,24.980000000000018,1.205,10.0,35,0.1944
1,51.8,Receta,Prueba normal,4.1889,60,61,0.0,56.623,110.18,1.0501,500,1.1,0,14.065,63207,69515.0,6.5043,24.890000000000043,1.2089,10.0,35,0.19439
1,52.0,Receta,Prueba normal,4.2246,60,61,0.0,55.438,84.775,0.10501,500,1.1,0,14.1,63327,69645.0,6.5031,24.82000000000005,1.2127,10.0,35,0.1945
1,52.2,Receta,Prueba normal,4.2597,60,65,0.0,54.715,63.756,0.010501,500,1.1,0,13.972,63447,69775.0,6.4994,24.79000000000002,1.2167,10.0,35,0.19414
1,52.4,Receta,Prueba normal,4.2948,60,65,0.0,55.465,19.127,67.91,500,1.1,0,13.994,63567,69905.0,6.4969,25.010000000000048,1.2208,10.0,35,0.19396
1,52.6,Receta,Prueba normal,4.33,60,65,0.0,57.206,93.217,6.791,500,1.1,0,14.02,63688,70035.0,6.496,24.960000000000036,1.2248,10.0,35,0.19389
1,52.8,Receta,Prueba normal,4.365,60,65,0.0,59.313,79.601,0.6791,500,1.1,0,14.008,63809,70166.0,6.4972,24.900000000000034,1.2288,10.0,35,0.19381
1,53.0,Receta,Prueba normal,4.3998,60,65,0.0,60.967,64.732,0.06791,500,1.1,0,14.032,63930,70297.0,6.4985,24.860000000000014,1.2328,10.0,35,0.19376
1,53.2,Receta,Prueba normal,4.4352,60,65,0.0,62.085,51.862,0.006791,500,1.1,0,14.091,64052,70429.0,6.5018,24.82000000000005,1.2368,10.0,35,0.19382
1,53.4,Receta,Prueba normal,4.4704,60,65,0.0,61.863,39.6,0.0006791,500,1.1,0,14.133,64174,70560.0,6.5057,24.79000000000002,1.2407,10.0,35,0.19385
1,53.6,Receta,Prueba normal,4.5057,60,65,0.0,60.083,11.88,49.357,500,1.1,0,14.151,64295,70691.0,6.5091,24.950000000000045,1.2445,10.0,35,0.19379
1,53.8,Receta,Prueba normal,4.541,60,65,0.0,56.983,64.193,4.9357,500,1.1,0,14.172,64415,70821.0,6.5106,24.910000000000025,1.2483,10.0,35,0.19372
1,54.0,Receta,Prueba normal,4.5765,60,65,0.0,53.274,52.17,0.49357,500,1.1,0,14.187,64535,70950.0,6.5112,24.860000000000014,1.2521,10.0,35,0.19365
1,54.2,Receta,Prueba normal,4.612,60,65,0.0,49.318,38.533,0.049357,500,1.1,0,14.156,64654,71079.0,6.5088,24.840000000000032,1.2559,10.0,35,0.19355
1,54.4,Receta,Prueba normal,4.6477,60,65,0.0,46.33,30.079,0.0049357,500,1.1,0,14.196,64772,71207.0,6.5023,24.82000000000005,1.2597,10.0,35,0.19359
1,54.6,Receta,Prueba normal,4.6833,60,65,0.0,45.932,23.388,0.00049357,500,1.1,0,14.262,64891,71335.0,6.4957,24.810000000000002,1.2634,10.0,35,0.19373
1,54.8,Receta,Prueba normal,4.7184,60,65,0.0,48.191,18.275,0.0001,500,1.1,0,14.341,65009,71463.0,6.493,24.79000000000002,1.267,10.0,35,0.19382
1,55.0,Receta,Prueba normal,4.7535,60,65,0.0,51.491,5.4824,30.145,500,1.1,0,14.32,65129,71592.0,6.4931,24.890000000000043,1.2706,10.0,35,0.1937
1,55.2,Receta,Prueba normal,4.7886,60,65,0.0,54.754,36.266,3.0145,500,1.1,0,14.38,65249,71721.0,6.4955,24.870000000000005,1.2742,10.0,35,0.19384
1,55.4,Receta,Prueba normal,4.8234,60,65,0.0,57.058,29.296,0.30145,500,1.1,0,14.413,65369,71851.0,6.4987,24.840000000000032,1.2777,10.0,35,0.19393
1,55.6,Receta,Prueba normal,4.8581,60,65,0.0,58.086,21.057,0.030145,500,1.1,0,14.445,65490,71981.0,6.5018,24.82000000000005,1.2813,10.0,35,0.19402
1,55.8,Receta,Prueba normal,4.8927,60,65,0.0,57.898,14.359,0.0030145,500,1.1,0,14.44,65611,72111.0,6.5051,24.810000000000002,1.2848,10.0,35,0.19396
1,56.0,Receta,Prueba normal,4.9274,60,65,0.0,56.391,9.6453,0.00030145,500,1.1,0,14.443,65731,72241.0,6.5056,24.810000000000002,1.2884,10.0,35,0.19389
1,56.2,Receta,Prueba normal,4.9625,60,72,0.0,54.686,6.4421,0.0001,500,1.1,0,14.366,65852,72372.0,6.5033,24.810000000000002,1.2921,10.0,34,0.19359
1,56.4,Receta,Prueba normal,4.9979,60,72,0.0,53.908,6.4051,0.0001,500,1.1,0,14.331,65973,72503.0,6.4993,24.82000000000005,1.2958,10.0,34,0.19335
1,56.6,Receta,Prueba normal,5.0333,60,72,0.0,54.711,7.5055,0.0001,500,1.1,0,14.392,66095,72634.0,6.4943,24.82000000000005,1.2996,10.0,34,0.19343
1,56.8,Receta,Prueba normal,5.0688,60,72,0.0,57.526,7.1734,0.0001,500,1.1,0,14.411,66217,72765.0,6.4921,24.82000000000005,1.3033,10.0,34,0.19343
1,57.0,Receta,Prueba normal,5.1046,60,72,0.0,61.208,6.7787,0.0001,500,1.1,0,14.43,66339,72898.0,6.4917,24.82000000000005,1.307,10.0,34,0.19344
1,57.2,Receta,Prueba normal,5.1401,60,72,0.0,65.032,6.6248,0.0001,500,1.1,0,14.504,66463,73030.0,6.4952,24.82000000000005,1.3107,10.0,34,0.19368
1,57.4,Receta,Prueba normal,5.1754,60,72,0.0,67.455,5.4932,0.0001,500,1.1,0,14.467,66587,73164.0,6.5008,24.83000000000004,1.3144,10.0,34,0.19344
1,57.6,Receta,Prueba normal,5.2105,60,72,0.0,67.664,5.2329,0.0001,500,1.1,0,14.479,66710,73298.0,6.5062,24.83000000000004,1.3181,10.0,34,0.19334
1,57.8,Receta,Prueba normal,5.2459,60,72,0.0,65.713,4.8755,0.0001,500,1.1,0,14.496,66834,73431.0,6.5097,24.83000000000004,1.3218,10.0,34,0.19339
1,58.0,Receta,Prueba normal,5.2815,60,72,0.0,62.364,4.9041,0.0001,500,1.1,0,14.554,66957,73563.0,6.5116,24.83000000000004,1.3254,10.0,34,0.19347
1,58.2,Receta,Prueba normal,5.3168,60,72,0.0,58.234,3.5133,0.0001,500,1.1,0,14.62,67079,73694.0,6.5095,24.83000000000004,1.329,10.0,34,0.19366
1,58.4,Receta,Prueba normal,5.3521,60,72,0.0,54.984,1.6044,0.0001,500,1.1,0,14.65,67200,73825.0,6.5061,24.82000000000005,1.3324,10.0,34,0.1936
1,58.6,Receta,Prueba normal,5.3873,60,72,0.0,53.057,0.0001,0.0001,500,1.1,0,14.687,67321,73956.0,6.5039,24.82000000000005,1.3359,10.0,34,0.19374
1,58.8,Receta,Prueba normal,5.4224,60,72,0.0,52.03,0.0001,0.0001,500,1.1,0,14.719,67441,74086.0,6.5044,24.810000000000002,1.3393,10.0,34,0.19375
1,59.0,Receta,Prueba normal,5.4574,60,72,0.0,50.783,0.0001,0.0001,500,1.1,0,14.734,67562,74215.0,6.5032,24.810000000000002,1.3426,10.0,34,0.1937
1,59.2,Receta,Prueba normal,5.4925,60,72,0.0,50.01,0.0001,0.0001,500,1.1,0,14.737,67682,74345.0,6.5008,24.80000000000001,1.346,10.0,34,0.19368
1,59.4,Receta,Prueba normal,5.5274,60,72,0.0,50.209,0.0001,0.0001,500,1.1,0,14.783,67802,74475.0,6.4981,24.80000000000001,1.3494,10.0,34,0.19375
